ags,key,state,type,value
03357,recipients_nursing_class_unknown,Niedersachsen,recipients,19.0
03358,recipients_nursing_class_1,Niedersachsen,recipients,697.0
03358,recipients_nursing_class_2,Niedersachsen,recipients,630.0
03358,recipients_nursing_class_3,Niedersachsen,recipients,328.0
03358,recipients_nursing_class_unknown,Niedersachsen,recipients,49.0
03359,recipients_nursing_class_1,Niedersachsen,recipients,814.0
03359,recipients_nursing_class_2,Niedersachsen,recipients,784.0
03359,recipients_nursing_class_3,Niedersachsen,recipients,490.0
03359,recipients_nursing_class_unknown,Niedersachsen,recipients,27.0
03360,recipients_nursing_class_1,Niedersachsen,recipients,656.0
03360,recipients_nursing_class_2,Niedersachsen,recipients,621.0
03360,recipients_nursing_class_3,Niedersachsen,recipients,362.0
03360,recipients_nursing_class_unknown,Niedersachsen,recipients,64.0
03361,recipients_nursing_class_1,Niedersachsen,recipients,634.0
03361,recipients_nursing_class_2,Niedersachsen,recipients,650.0
03361,recipients_nursing_class_3,Niedersachsen,recipients,377.0
03361,recipients_nursing_class_unknown,Niedersachsen,recipients,21.0
03401,recipients_nursing_class_1,Niedersachsen,recipients,262.0
03401,recipients_nursing_class_2,Niedersachsen,recipients,247.0
03401,recipients_nursing_class_3,Niedersachsen,recipients,124.0
03401,recipients_nursing_class_unknown,Niedersachsen,recipients,6.0
03402,recipients_nursing_class_1,Niedersachsen,recipients,158.0
03402,recipients_nursing_class_2,Niedersachsen,recipients,194.0
03402,recipients_nursing_class_3,Niedersachsen,recipients,113.0
03402,recipients_nursing_class_unknown,Niedersachsen,recipients,2.0
03403,recipients_nursing_class_1,Niedersachsen,recipients,644.0
03403,recipients_nursing_class_2,Niedersachsen,recipients,621.0
03403,recipients_nursing_class_3,Niedersachsen,recipients,309.0
03403,recipients_nursing_class_unknown,Niedersachsen,recipients,58.0
03404,recipients_nursing_class_1,Niedersachsen,recipients,638.0
03404,recipients_nursing_class_2,Niedersachsen,recipients,615.0
03404,recipients_nursing_class_3,Niedersachsen,recipients,296.0
03404,recipients_nursing_class_unknown,Niedersachsen,recipients,55.0
03405,recipients_nursing_class_1,Niedersachsen,recipients,417.0
03405,recipients_nursing_class_2,Niedersachsen,recipients,391.0
03405,recipients_nursing_class_3,Niedersachsen,recipients,168.0
03405,recipients_nursing_class_unknown,Niedersachsen,recipients,15.0
03451,recipients_nursing_class_1,Niedersachsen,recipients,434.0
03451,recipients_nursing_class_2,Niedersachsen,recipients,414.0
03451,recipients_nursing_class_3,Niedersachsen,recipients,213.0
03451,recipients_nursing_class_unknown,Niedersachsen,recipients,18.0
03452,recipients_nursing_class_1,Niedersachsen,recipients,610.0
03452,recipients_nursing_class_2,Niedersachsen,recipients,661.0
03452,recipients_nursing_class_3,Niedersachsen,recipients,342.0
03452,recipients_nursing_class_unknown,Niedersachsen,recipients,35.0
03453,recipients_nursing_class_1,Niedersachsen,recipients,475.0
03453,recipients_nursing_class_2,Niedersachsen,recipients,542.0
03453,recipients_nursing_class_3,Niedersachsen,recipients,411.0
03453,recipients_nursing_class_unknown,Niedersachsen,recipients,23.0
03454,recipients_nursing_class_1,Niedersachsen,recipients,952.0
03454,recipients_nursing_class_2,Niedersachsen,recipients,1099.0
03454,recipients_nursing_class_3,Niedersachsen,recipients,674.0
03454,recipients_nursing_class_unknown,Niedersachsen,recipients,19.0
03455,recipients_nursing_class_1,Niedersachsen,recipients,439.0
03455,recipients_nursing_class_2,Niedersachsen,recipients,490.0
03455,recipients_nursing_class_3,Niedersachsen,recipients,230.0
03455,recipients_nursing_class_unknown,Niedersachsen,recipients,17.0
03456,recipients_nursing_class_1,Niedersachsen,recipients,562.0
03456,recipients_nursing_class_2,Niedersachsen,recipients,570.0
03456,recipients_nursing_class_3,Niedersachsen,recipients,330.0
03456,recipients_nursing_class_unknown,Niedersachsen,recipients,21.0
03457,recipients_nursing_class_1,Niedersachsen,recipients,582.0
03457,recipients_nursing_class_2,Niedersachsen,recipients,704.0
03457,recipients_nursing_class_3,Niedersachsen,recipients,303.0
03457,recipients_nursing_class_unknown,Niedersachsen,recipients,24.0
03458,recipients_nursing_class_1,Niedersachsen,recipients,595.0
03458,recipients_nursing_class_2,Niedersachsen,recipients,660.0
03458,recipients_nursing_class_3,Niedersachsen,recipients,341.0
03458,recipients_nursing_class_unknown,Niedersachsen,recipients,10.0
03459,recipients_nursing_class_1,Niedersachsen,recipients,1575.0
03459,recipients_nursing_class_2,Niedersachsen,recipients,1637.0
03459,recipients_nursing_class_3,Niedersachsen,recipients,800.0
03459,recipients_nursing_class_unknown,Niedersachsen,recipients,70.0
03460,recipients_nursing_class_1,Niedersachsen,recipients,511.0
03460,recipients_nursing_class_2,Niedersachsen,recipients,494.0
03460,recipients_nursing_class_3,Niedersachsen,recipients,238.0
03460,recipients_nursing_class_unknown,Niedersachsen,recipients,50.0
03461,recipients_nursing_class_1,Niedersachsen,recipients,587.0
03461,recipients_nursing_class_2,Niedersachsen,recipients,482.0
03461,recipients_nursing_class_3,Niedersachsen,recipients,207.0
03461,recipients_nursing_class_unknown,Niedersachsen,recipients,15.0
03462,recipients_nursing_class_1,Niedersachsen,recipients,202.0
03462,recipients_nursing_class_2,Niedersachsen,recipients,281.0
03462,recipients_nursing_class_3,Niedersachsen,recipients,147.0
03462,recipients_nursing_class_unknown,Niedersachsen,recipients,10.0
03101,part-time,Niedersachsen,personal,1298.0
03102,part-time,Niedersachsen,personal,698.0
03103,part-time,Niedersachsen,personal,675.0
03151,part-time,Niedersachsen,personal,776.0
03152,part-time,Niedersachsen,personal,1535.0
03153,part-time,Niedersachsen,personal,1098.0
03154,part-time,Niedersachsen,personal,690.0
03155,part-time,Niedersachsen,personal,1045.0
03156,part-time,Niedersachsen,personal,745.0
03157,part-time,Niedersachsen,personal,846.0
03158,part-time,Niedersachsen,personal,650.0
03241,part-time,Niedersachsen,personal,6025.0
03251,part-time,Niedersachsen,personal,1496.0
03252,part-time,Niedersachsen,personal,1288.0
03254,part-time,Niedersachsen,personal,2030.0
03255,part-time,Niedersachsen,personal,622.0
03256,part-time,Niedersachsen,personal,860.0
03257,part-time,Niedersachsen,personal,1533.0
03351,part-time,Niedersachsen,personal,1222.0
03352,part-time,Niedersachsen,personal,1520.0
03353,part-time,Niedersachsen,personal,1231.0
03354,part-time,Niedersachsen,personal,458.0
03355,part-time,Niedersachsen,personal,1080.0
03356,part-time,Niedersachsen,personal,783.0
03357,part-time,Niedersachsen,personal,1015.0
03358,part-time,Niedersachsen,personal,841.0
03359,part-time,Niedersachsen,personal,1243.0
03360,part-time,Niedersachsen,personal,700.0
03361,part-time,Niedersachsen,personal,983.0
03401,part-time,Niedersachsen,personal,344.0
03402,part-time,Niedersachsen,personal,287.0
03403,part-time,Niedersachsen,personal,867.0
03404,part-time,Niedersachsen,personal,999.0
03405,part-time,Niedersachsen,personal,387.0
03451,part-time,Niedersachsen,personal,505.0
03452,part-time,Niedersachsen,personal,728.0
03453,part-time,Niedersachsen,personal,1361.0
03454,part-time,Niedersachsen,personal,1867.0
03455,part-time,Niedersachsen,personal,593.0
03456,part-time,Niedersachsen,personal,1021.0
03457,part-time,Niedersachsen,personal,1006.0
03458,part-time,Niedersachsen,personal,910.0
03459,part-time,Niedersachsen,personal,3087.0
03460,part-time,Niedersachsen,personal,842.0
03461,part-time,Niedersachsen,personal,631.0
03462,part-time,Niedersachsen,personal,382.0
05111,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.11
05111,costs_nursing_class_2,Nordrhein-Westfalen,costs,67.22
05111,costs_nursing_class_3,Nordrhein-Westfalen,costs,88.11
05111,food,Nordrhein-Westfalen,costs,30.53
05112,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.69
05112,costs_nursing_class_2,Nordrhein-Westfalen,costs,67.3
05112,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.63
05112,food,Nordrhein-Westfalen,costs,29.26
05113,costs_nursing_class_1,Nordrhein-Westfalen,costs,50.18
05113,costs_nursing_class_2,Nordrhein-Westfalen,costs,70.24
05113,costs_nursing_class_3,Nordrhein-Westfalen,costs,91.06
05113,food,Nordrhein-Westfalen,costs,30.28
05114,costs_nursing_class_1,Nordrhein-Westfalen,costs,51.93
05114,costs_nursing_class_2,Nordrhein-Westfalen,costs,71.59
05114,costs_nursing_class_3,Nordrhein-Westfalen,costs,91.5
05114,food,Nordrhein-Westfalen,costs,32.32
05116,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.96
05116,costs_nursing_class_2,Nordrhein-Westfalen,costs,67.94
05116,costs_nursing_class_3,Nordrhein-Westfalen,costs,88.73
05116,food,Nordrhein-Westfalen,costs,30.99
05117,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.64
05117,costs_nursing_class_2,Nordrhein-Westfalen,costs,65.5
05117,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.02
05117,food,Nordrhein-Westfalen,costs,30.31
05119,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.39
05119,costs_nursing_class_2,Nordrhein-Westfalen,costs,63.46
05119,costs_nursing_class_3,Nordrhein-Westfalen,costs,83.15
05119,food,Nordrhein-Westfalen,costs,28.32
05120,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.48
05120,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.47
05120,costs_nursing_class_3,Nordrhein-Westfalen,costs,86.66
05120,food,Nordrhein-Westfalen,costs,30.33
05122,costs_nursing_class_1,Nordrhein-Westfalen,costs,45.1
05122,costs_nursing_class_2,Nordrhein-Westfalen,costs,64.74
05122,costs_nursing_class_3,Nordrhein-Westfalen,costs,85.24
05122,food,Nordrhein-Westfalen,costs,30.43
05124,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.72
05124,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.96
05124,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.08
05124,food,Nordrhein-Westfalen,costs,30.08
05154,costs_nursing_class_1,Nordrhein-Westfalen,costs,50.58
05154,costs_nursing_class_2,Nordrhein-Westfalen,costs,69.57
05154,costs_nursing_class_3,Nordrhein-Westfalen,costs,89.29
05154,food,Nordrhein-Westfalen,costs,29.93
05158,costs_nursing_class_1,Nordrhein-Westfalen,costs,48.02
05158,costs_nursing_class_2,Nordrhein-Westfalen,costs,67.01
05158,costs_nursing_class_3,Nordrhein-Westfalen,costs,86.69
05158,food,Nordrhein-Westfalen,costs,29.75
05162,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.97
05162,costs_nursing_class_2,Nordrhein-Westfalen,costs,69.0
05162,costs_nursing_class_3,Nordrhein-Westfalen,costs,90.22
05162,food,Nordrhein-Westfalen,costs,30.37
05166,costs_nursing_class_1,Nordrhein-Westfalen,costs,45.87
05166,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.62
05166,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.52
05166,food,Nordrhein-Westfalen,costs,30.2
05170,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.15
05170,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.19
05170,costs_nursing_class_3,Nordrhein-Westfalen,costs,85.61
05170,food,Nordrhein-Westfalen,costs,29.8
05314,costs_nursing_class_1,Nordrhein-Westfalen,costs,49.26
05314,costs_nursing_class_2,Nordrhein-Westfalen,costs,68.6
05314,costs_nursing_class_3,Nordrhein-Westfalen,costs,89.32
05314,food,Nordrhein-Westfalen,costs,31.1
05315,costs_nursing_class_1,Nordrhein-Westfalen,costs,51.84
05315,costs_nursing_class_2,Nordrhein-Westfalen,costs,71.16
05315,costs_nursing_class_3,Nordrhein-Westfalen,costs,90.71
05315,food,Nordrhein-Westfalen,costs,31.01
05316,costs_nursing_class_1,Nordrhein-Westfalen,costs,54.66
05316,costs_nursing_class_2,Nordrhein-Westfalen,costs,74.3
05316,costs_nursing_class_3,Nordrhein-Westfalen,costs,94.81
05316,food,Nordrhein-Westfalen,costs,30.1
05334,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.3
05334,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.81
05334,costs_nursing_class_3,Nordrhein-Westfalen,costs,88.17
05334,food,Nordrhein-Westfalen,costs,30.39
05358,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.32
05358,costs_nursing_class_2,Nordrhein-Westfalen,costs,65.53
05358,costs_nursing_class_3,Nordrhein-Westfalen,costs,85.8
05358,food,Nordrhein-Westfalen,costs,30.57
05362,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.01
05362,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.36
05362,costs_nursing_class_3,Nordrhein-Westfalen,costs,86.44
05362,food,Nordrhein-Westfalen,costs,29.23
05366,costs_nursing_class_1,Nordrhein-Westfalen,costs,48.58
05366,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.99
05366,costs_nursing_class_3,Nordrhein-Westfalen,costs,86.19
05366,food,Nordrhein-Westfalen,costs,29.74
05370,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.39
05370,costs_nursing_class_2,Nordrhein-Westfalen,costs,64.8
05370,costs_nursing_class_3,Nordrhein-Westfalen,costs,84.69
05370,food,Nordrhein-Westfalen,costs,28.79
05374,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.26
05374,costs_nursing_class_2,Nordrhein-Westfalen,costs,65.46
05374,costs_nursing_class_3,Nordrhein-Westfalen,costs,84.66
05374,food,Nordrhein-Westfalen,costs,29.39
05378,costs_nursing_class_1,Nordrhein-Westfalen,costs,48.41
05378,costs_nursing_class_2,Nordrhein-Westfalen,costs,68.23
05378,costs_nursing_class_3,Nordrhein-Westfalen,costs,88.79
05378,food,Nordrhein-Westfalen,costs,30.32
05382,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.7
05382,costs_nursing_class_2,Nordrhein-Westfalen,costs,65.56
05382,costs_nursing_class_3,Nordrhein-Westfalen,costs,85.91
05382,food,Nordrhein-Westfalen,costs,29.35
05512,costs_nursing_class_1,Nordrhein-Westfalen,costs,43.09
05512,costs_nursing_class_2,Nordrhein-Westfalen,costs,62.35
05512,costs_nursing_class_3,Nordrhein-Westfalen,costs,83.22
05512,food,Nordrhein-Westfalen,costs,29.1
05513,costs_nursing_class_1,Nordrhein-Westfalen,costs,41.92
05513,costs_nursing_class_2,Nordrhein-Westfalen,costs,60.92
05513,costs_nursing_class_3,Nordrhein-Westfalen,costs,81.2
05513,food,Nordrhein-Westfalen,costs,28.09
05515,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.94
05515,costs_nursing_class_2,Nordrhein-Westfalen,costs,67.44
05515,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.65
05515,food,Nordrhein-Westfalen,costs,30.02
05554,costs_nursing_class_1,Nordrhein-Westfalen,costs,
05554,costs_nursing_class_2,Nordrhein-Westfalen,costs,
05554,costs_nursing_class_3,Nordrhein-Westfalen,costs,
05554,food,Nordrhein-Westfalen,costs,
05558,costs_nursing_class_1,Nordrhein-Westfalen,costs,45.89
05558,costs_nursing_class_2,Nordrhein-Westfalen,costs,65.61
05558,costs_nursing_class_3,Nordrhein-Westfalen,costs,85.92
05558,food,Nordrhein-Westfalen,costs,28.99
05562,costs_nursing_class_1,Nordrhein-Westfalen,costs,45.19
05562,costs_nursing_class_2,Nordrhein-Westfalen,costs,64.77
05562,costs_nursing_class_3,Nordrhein-Westfalen,costs,85.19
05562,food,Nordrhein-Westfalen,costs,28.96
05566,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.29
05566,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.9
05566,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.14
05566,food,Nordrhein-Westfalen,costs,29.76
05570,costs_nursing_class_1,Nordrhein-Westfalen,costs,43.05
05570,costs_nursing_class_2,Nordrhein-Westfalen,costs,62.71
05570,costs_nursing_class_3,Nordrhein-Westfalen,costs,82.82
05570,food,Nordrhein-Westfalen,costs,28.5
05711,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.04
05711,costs_nursing_class_2,Nordrhein-Westfalen,costs,66.85
05711,costs_nursing_class_3,Nordrhein-Westfalen,costs,87.78
05711,food,Nordrhein-Westfalen,costs,28.68
05754,costs_nursing_class_1,Nordrhein-Westfalen,costs,43.81
05754,costs_nursing_class_2,Nordrhein-Westfalen,costs,62.87
05754,costs_nursing_class_3,Nordrhein-Westfalen,costs,82.76
05754,food,Nordrhein-Westfalen,costs,27.79
05758,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.17
05758,costs_nursing_class_2,Nordrhein-Westfalen,costs,62.73
05758,costs_nursing_class_3,Nordrhein-Westfalen,costs,81.57
05758,food,Nordrhein-Westfalen,costs,28.31
05762,costs_nursing_class_1,Nordrhein-Westfalen,costs,42.5
05762,costs_nursing_class_2,Nordrhein-Westfalen,costs,61.83
05762,costs_nursing_class_3,Nordrhein-Westfalen,costs,82.26
05762,food,Nordrhein-Westfalen,costs,27.79
05766,costs_nursing_class_1,Nordrhein-Westfalen,costs,42.33
05766,costs_nursing_class_2,Nordrhein-Westfalen,costs,60.92
05766,costs_nursing_class_3,Nordrhein-Westfalen,costs,80.32
05766,food,Nordrhein-Westfalen,costs,28.02
05770,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.34
05770,costs_nursing_class_2,Nordrhein-Westfalen,costs,62.67
05770,costs_nursing_class_3,Nordrhein-Westfalen,costs,81.61
05770,food,Nordrhein-Westfalen,costs,27.46
05774,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.36
05774,costs_nursing_class_2,Nordrhein-Westfalen,costs,63.61
05774,costs_nursing_class_3,Nordrhein-Westfalen,costs,83.5
05774,food,Nordrhein-Westfalen,costs,28.6
05911,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.26
05911,costs_nursing_class_2,Nordrhein-Westfalen,costs,63.96
05911,costs_nursing_class_3,Nordrhein-Westfalen,costs,84.85
05911,food,Nordrhein-Westfalen,costs,29.3
05913,costs_nursing_class_1,Nordrhein-Westfalen,costs,49.75
05913,costs_nursing_class_2,Nordrhein-Westfalen,costs,69.65
05913,costs_nursing_class_3,Nordrhein-Westfalen,costs,89.74
05913,food,Nordrhein-Westfalen,costs,27.87
05914,costs_nursing_class_1,Nordrhein-Westfalen,costs,41.12
05914,costs_nursing_class_2,Nordrhein-Westfalen,costs,60.28
05914,costs_nursing_class_3,Nordrhein-Westfalen,costs,79.74
05914,food,Nordrhein-Westfalen,costs,27.02
05915,costs_nursing_class_1,Nordrhein-Westfalen,costs,42.87
05915,costs_nursing_class_2,Nordrhein-Westfalen,costs,61.38
05915,costs_nursing_class_3,Nordrhein-Westfalen,costs,80.93
05915,food,Nordrhein-Westfalen,costs,27.79
05916,costs_nursing_class_1,Nordrhein-Westfalen,costs,47.49
05916,costs_nursing_class_2,Nordrhein-Westfalen,costs,65.66
05916,costs_nursing_class_3,Nordrhein-Westfalen,costs,84.53
05916,food,Nordrhein-Westfalen,costs,27.32
05954,costs_nursing_class_1,Nordrhein-Westfalen,costs,43.87
05954,costs_nursing_class_2,Nordrhein-Westfalen,costs,62.98
05954,costs_nursing_class_3,Nordrhein-Westfalen,costs,82.81
05954,food,Nordrhein-Westfalen,costs,27.96
05958,costs_nursing_class_1,Nordrhein-Westfalen,costs,45.84
05958,costs_nursing_class_2,Nordrhein-Westfalen,costs,63.74
05958,costs_nursing_class_3,Nordrhein-Westfalen,costs,82.58
05958,food,Nordrhein-Westfalen,costs,28.1
05962,costs_nursing_class_1,Nordrhein-Westfalen,costs,44.63
05962,costs_nursing_class_2,Nordrhein-Westfalen,costs,63.41
05962,costs_nursing_class_3,Nordrhein-Westfalen,costs,83.01
05962,food,Nordrhein-Westfalen,costs,28.06
05966,costs_nursing_class_1,Nordrhein-Westfalen,costs,46.41
